artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Ingrid Andress With Sam Hunt,Wishful Drinking,0.678,0.528,10,-7.317,1,0.0551,0.289,0,0.0734,0.614,79.018,audio_features,3HGnIIdHYIbkowzLk8UHbE,spotify:track:3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/tracks/3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/audio-analysis/3HGnIIdHYIbkowzLk8UHbE,194545,4
Grupo Frontera,No Se Va,0.594,0.527,0,-9.335,1,0.0335,0.121,0,0.234,0.692,172.712,audio_features,5JhUm1v5AbI5Yu6jLKCPRO,spotify:track:5JhUm1v5AbI5Yu6jLKCPRO,https://api.spotify.com/v1/tracks/5JhUm1v5AbI5Yu6jLKCPRO,https://api.spotify.com/v1/audio-analysis/5JhUm1v5AbI5Yu6jLKCPRO,194019,4
Tems,Free Mind,0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,audio_features,2mzM4Y0Rnx2BDZqRnhQ5Q6,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/audio-analysis/2mzM4Y0Rnx2BDZqRnhQ5Q6,247579,5
Lil Baby,Not Finished,0.785,0.524,1,-7.004,1,0.122,0.0123,0,0.365,0.0855,142.007,audio_features,2A0G0bPmlkUXUbvWqrAXzg,spotify:track:2A0G0bPmlkUXUbvWqrAXzg,https://api.spotify.com/v1/tracks/2A0G0bPmlkUXUbvWqrAXzg,https://api.spotify.com/v1/audio-analysis/2A0G0bPmlkUXUbvWqrAXzg,163454,4
Harry Styles,Music For A Sushi Restaurant,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,audio_features,5LYMamLv12UPbemOaTPyeV,spotify:track:5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV,193813,4
Lil Yachty,Poland,0.695,0.555,5,-8.5,0,0.0509,0.141,0.826,0.11,0.26,150.024,audio_features,74loibzxXRL875X20kenvk,spotify:track:74loibzxXRL875X20kenvk,https://api.spotify.com/v1/tracks/74loibzxXRL875X20kenvk,https://api.spotify.com/v1/audio-analysis/74loibzxXRL875X20kenvk,83200,4
Nate Smith,Whiskey On You,0.479,0.768,8,-5.204,1,0.0312,7.02e-05,0.00549,0.121,0.576,110.024,audio_features,6Tm4Io4ct4w14nB1EUzsY3,spotify:track:6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/tracks/6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/audio-analysis/6Tm4Io4ct4w14nB1EUzsY3,183790,4
Armani White,Billie Eilish.,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,audio_features,27ZZdyTSQWI7Cug2d2PkqV,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/tracks/27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/audio-analysis/27ZZdyTSQWI7Cug2d2PkqV,99283,4
Yung Gravy,Betty (Get Money),0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,audio_features,4cacyP5c3PMlfnyjpg13xW,spotify:track:4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/tracks/4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW,146471,4
Lizzo,2 Be Loved (Am I Ready),0.721,0.769,7,-4.111,1,0.105,0.0922,0,0.0817,0.915,155.932,audio_features,2rmwqU7yzTvzkiaRV53DpT,spotify:track:2rmwqU7yzTvzkiaRV53DpT,https://api.spotify.com/v1/tracks/2rmwqU7yzTvzkiaRV53DpT,https://api.spotify.com/v1/audio-analysis/2rmwqU7yzTvzkiaRV53DpT,187108,4
Brent Faiyaz,All Mine,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,audio_features,3XgGQ1wjo5khvq2UImjyNF,spotify:track:3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/tracks/3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/audio-analysis/3XgGQ1wjo5khvq2UImjyNF,216063,4
Manuel Turizo,La Bachata,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4
Burna Boy,Last Last,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,audio_features,5YbPxJwPfrj7uswNwoF1pJ,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/tracks/5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/audio-analysis/5YbPxJwPfrj7uswNwoF1pJ,172342,4
Joji,Glimpse Of Us,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3
Lil Baby,Freestyle,0.877,0.517,2,-5.426,0,0.0706,0.217,0,0.143,0.255,119.996,audio_features,5BbdKBZO0TH0GhfxUfyhL9,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/tracks/5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/audio-analysis/5BbdKBZO0TH0GhfxUfyhL9,162053,4
Omar Apollo,Evergreen,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,audio_features,2TktkzfozZifbQhXjT6I33,spotify:track:2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/tracks/2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/audio-analysis/2TktkzfozZifbQhXjT6I33,216680,3
Gabby Barrett,Pick Me Up,0.472,0.701,2,-4.563,1,0.0369,0.0387,0,0.107,0.515,79.805,audio_features,7xNYZeFtrB05pi9tc6lEeb,spotify:track:7xNYZeFtrB05pi9tc6lEeb,https://api.spotify.com/v1/tracks/7xNYZeFtrB05pi9tc6lEeb,https://api.spotify.com/v1/audio-analysis/7xNYZeFtrB05pi9tc6lEeb,169440,4
Diddy & Bryson Tiller,Gotta Move On,0.699,0.679,9,-4.528,1,0.0556,0.55,0,0.0816,0.56,102.919,audio_features,3K9IrLs25jHtvWjAAFAfav,spotify:track:3K9IrLs25jHtvWjAAFAfav,https://api.spotify.com/v1/tracks/3K9IrLs25jHtvWjAAFAfav,https://api.spotify.com/v1/audio-analysis/3K9IrLs25jHtvWjAAFAfav,160777,4
Lil Baby,Perfect Timing,0.643,0.492,1,-7.314,1,0.382,0.0349,0,0.133,0.117,156.784,audio_features,0BBaLX0AEwUCmsJyI5eJ6U,spotify:track:0BBaLX0AEwUCmsJyI5eJ6U,https://api.spotify.com/v1/tracks/0BBaLX0AEwUCmsJyI5eJ6U,https://api.spotify.com/v1/audio-analysis/0BBaLX0AEwUCmsJyI5eJ6U,161221,4
